0	1
american	155
scientific	103
would	102
science	100
one	99
dust	98
bed	89
could	87
time	85
new	84
university	83
says	83
bugs	74
february	72
brain	67
also	64
years	63
may	60
like	59
world	59
research	58
people	57
cancer	56
cacao	56
prostate	55
space	54
two	51
much	50
light	48
make	45
disease	45
see	45
even	44
scientists	43
physics	42
many	42
professor	41
change	41
get	41
around	40
might	40
information	39
way	39
use	39
nature	38
study	38
found	38
researchers	36
know	36
take	35
climate	34
data	34
used	34
percent	34
long	33
yet	33
men	33
day	32
diabetes	32
online	32
per	32
health	31
director	31
back	31
human	31
type	30
cells	30
test	30
future	29
still	29
year	28
work	28
called	28
technology	27
treatment	27
ice	27
million	26
come	26
africa	26
often	26
another	26
however	26
need	25
among	25
part	25
trees	25
medical	24
center	24
studies	24
think	24
food	24
well	24
farmers	23
head	23
going	23
quantum	23
visit	23
concussions	23
black	23
mckee	23
good	22
every	22
less	22
help	22
editor	22
ﬁthe	22
history	22
bright	22
water	22
far	22
small	22
look	22
hogan	22
rom	22
universe	21
end	21
large	21
particle	21
made	21
play	21
early	21
making	21
role	21
weather	21
cocoa	21
horizons	21
life	20
last	20
number	20
big	20
national	20
group	20
earth	20
theory	20
person	20
must	20
possible	20
past	20
behind	20
others	20
football	19
matter	19
michael	19
screening	19
available	19
become	19
institute	19
problem	19
understanding	19
humans	19
three	19
learn	19
particles	19
psa	19
team	18
materials	18
school	18
things	18
example	18
including	18
say	18
iron	18
travel	18
old	18
bug	18
turner	18
trying	17
tree	17
players	17
david	17
rise	17
recent	17
control	17
hard	17
best	17
lead	17
away	17
task	17
death	17
als	17
across	16
inside	16
experiment	16
point	16
thought	16
although	16
children	16
likely	16
problems	16
experts	16
game	16
comes	16
led	16
african	16
results	16
want	16
takes	16
principle	16
system	16
discover	15
public	15
development	15
bits	15
harvard	15
colleagues	15
planck	15
little	15
better	15
con	15
later	15
times	15
nearly	15
known	15
took	15
ways	15
spread	15
beam	15
vol	15
cern	15
pests	15
ddt	15
evolution	15
resistance	15
museum	15
brains	14
senior	14
evidence	14
planet	14
physicists	14
enough	14
noise	14
mind	14
program	14
side	14
based	14
place	14
changes	14
attention	14
memory	14
age	14
physical	14
com	14
ﬁwe	14
cases	14
live	14
home	14
always	14
single	14
call	14
machine	14
cause	14
explore	14
tested	14
pages	14
radiation	14
surface	14
tau	14
chocolate	13
spacetime	13
systems	13
patients	13
ago	13
state	13
high	13
california	13
able	13
within	13
diseases	13
production	13
images	13
course	13
set	13
mars	13
important	13
current	13
makes	13
levels	13
start	13
near	13
blood	13
body	13
using	13
lives	13
region	13
carbon	13
crops	13
medicine	12
laboratory	12
great	12
amazon	12
sea	12
show	12
along	12
story	12
instead	12
measure	12
rain	12
ever	12
thus	12
general	12
published	12
treated	12
already	12
instance	12
quickly	12
several	12
ability	12
risk	12
join	12
process	12
author	12
means	12
thinking	12
believe	12
form	12
modern	12
site	12
species	12
decades	12
second	12
project	12
room	12
really	12
care	12
north	12
treat	12
areas	12
picture	12
dog	12
pod	12
neuroscience	11
population	11
solutions	11
growing	11
city	11
war	11
building	11
tell	11
degrees	11
next	11
lower	11
energy	11
cognitive	11
questions	11
seem	11
nothing	11
comment	11
got	11
plant	11
highly	11
sciences	11
manager	11
multiple	11
size	11
result	11
whether	11
keep	11
close	11
hand	11
without	11
pattern	11
predict	11
hundreds	11
top	11
thousands	11
critical	11
atlantic	11
exercise	11
techniques	11
source	11
getting	11
right	11
hole	11
mechanics	11
holographic	11
heat	11
yields	11
glass	11
cte	11
imaging	10
turn	10
digital	10
environment	10
aizenberg	10
appears	10
understand	10
advances	10
thing	10
living	10
computer	10
exactly	10
illustration	10
engineering	10
chemistry	10
scale	10
something	10
dark	10
though	10
local	10
journal	10
needed	10
developing	10
higher	10
injury	10
sports	10
common	10
symptoms	10
months	10
case	10
whose	10
fall	10
least	10
countries	10
pro	10
working	10
laser	10
recently	10
six	10
produce	10
designed	10
challenge	10
amount	10
females	10
please	10
soon	10
weight	10
toward	10
everything	10
free	10
force	10
almost	10
asia	10
special	10
west	10
former	10
complex	10
length	10
waves	10
real	10
tour	10
land	10
deception	10
america	9
healthy	9
true	9
volunteers	9
record	9
demand	9
editors	9
nih	9
genetic	9
worldwide	9
college	9
students	9
web	9
report	9
speed	9
view	9
advanced	9
biology	9
environmental	9
global	9
physicist	9
page	9
natural	9
oceans	9
brazil	9
spent	9
explain	9
ether	9
include	9
nuclear	9
power	9
article	9
material	9
marketing	9
concussion	9
professional	9
damage	9
continue	9
greater	9
knowledge	9
average	9
period	9
reason	9
said	9
focus	9
clear	9
learning	9
shown	9
model	9
parts	9
clicks	9
british	9
similar	9
shot	9
four	9
experience	9
structures	9
works	9
eventually	9
book	9
showed	9
books	9
kill	9
leads	9
probably	9
rich	9
search	9
bacteria	9
jitter	9
holometer	9
brief	9
splitter	9
changing	9
interferometer	9
sheet	9
treatments	9
man	9
prospero	9
centuries	9
dioxide	9
ocean	9
insecticides	9
sponge	9
latest	9
share	8
fragile	8
logbooks	8
holes	8
agriculture	8
meet	8
brittle	8
image	8
star	8
graphic	8
mark	8
trends	8
art	8
looking	8
http	8
device	8
president	8
george	8
policy	8
soil	8
washington	8
magazine	8
fundamental	8
chicago	8
suggest	8
actually	8
perhaps	8
given	8
cell	8
seems	8
mass	8
remains	8
relativity	8
scientist	8
present	8
met	8
put	8
october	8
return	8
design	8
grow	8
getty	8
nfl	8
child	8
sense	8
undergo	8
causes	8
area	8
either	8
major	8
structure	8
solution	8
november	8
ﬁit	8
service	8
gives	8
since	8
lab	8
click	8
signal	8
discoveries	8
lost	8
hot	8
bad	8
wind	8
vast	8
save	8
give	8
engineer	8
feed	8
knew	8
evolved	8
males	8
mating	8
ﬁbut	8
never	8
position	8
ultimately	8
decision	8
identify	8
love	8
lot	8
insulin	8
throughout	8
potential	8
rising	8
resistant	8
strong	8
records	8
compounds	8
went	8
create	8
box	8
move	8
stop	8
taking	8
approaches	8
tumor	8
increase	8
atmosphere	8
behavior	8
mother	8
seeds	8
fees	8
ctem	8
friends	8
acropolis	8
helps	7
shows	7
journey	7
citizen	7
lou	7
repeated	7
shapes	7
smooth	7
rates	7
lies	7
optical	7
requires	7
courtesy	7
chance	7
foundation	7
robert	7
management	7
law	7
associate	7
department	7
chemical	7
question	7
currently	7
revealed	7
starting	7
formation	7
indeed	7
remember	7
following	7
became	7
read	7
clothes	7
male	7
eyes	7
waste	7
elements	7
short	7
tons	7
quality	7
detection	7
happens	7
clinical	7
products	7
outside	7
severe	7
doctors	7
impact	7
pay	7
minutes	7
activity	7
video	7
reviewers	7
peer	7
review	7
provide	7
tend	7
limited	7
cold	7
house	7
coming	7
season	7
caused	7
expensive	7
needs	7
strategy	7
stephen	7
forces	7
sure	7
imagine	7
forest	7
adult	7
topics	7
lose	7
considered	7
precise	7
job	7
atoms	7
simple	7
car	7
social	7
feel	7
ones	7
organization	7
moving	7
regions	7
fact	7
ﬁif	7
shape	7
certain	7
theories	7
tiny	7
trial	7
prove	7
beams	7
arms	7
require	7
destroy	7
whereas	7
nearby	7
testing	7
ets	7
clouds	7
nutrients	7
key	7
challenges	7
antarctica	7
warming	7
snow	7
mahowald	7
salt	7
susceptible	7
brohan	7
government	7
pods	7
farming	7
crop	7
proteins	7
mediterranean	7
turkey	7
visual	7
cruise	7
training	6
moyer	6
bartholet	6
protect	6
diagnosed	6
joanna	6
appear	6
recommended	6
cooking	6
graduates	6
gone	6
series	6
provides	6
particular	6
applications	6
previously	6
open	6
charge	6
chief	6
board	6
steven	6
company	6
projects	6
origins	6
john	6
astrophysics	6
education	6
biological	6
fermilab	6
sur	6
globe	6
journalist	6
genes	6
maybe	6
discussion	6
complete	6
various	6
face	6
standard	6
vice	6
order	6
added	6
rather	6
develop	6
injuries	6
according	6
seen	6
loss	6
hours	6
hit	6
proposals	6
racial	6
bias	6
idea	6
asked	6
investigators	6
support	6
collected	6
level	6
shift	6
bill	6
army	6
virus	6
suggested	6
late	6
otherwise	6
billion	6
detect	6
sounds	6
try	6
patterns	6
innovation	6
giza	6
models	6
animals	6
spend	6
name	6
carry	6
hpyy	6
lunch	6
market	6
pounds	6
fun	6
perfect	6
experiments	6
ordinary	6
sundial	6
summer	6
grown	6
increases	6
incidence	6
generally	6
increasing	6
normal	6
initial	6
build	6
poor	6
chris	6
talk	6
done	6
internet	6
access	6
smallest	6
sci	6
basic	6
cosmos	6
built	6
michelson	6
sun	6
surfaces	6
grand	6
step	6
sometimes	6
screen	6
approach	6
cancers	6
etive	6
gland	6
actual	6
autopsy	6
bladder	6
therapies	6
european	6
abnormal	6
periods	6
numbers	6
rate	6
family	6
uncertain	6
bigger	6
practice	6
insects	6
metric	6
week	6
greenland	6
sand	6
function	6
days	6
muhs	6
animal	6
depression	6
populations	6
eggs	6
trap	6
foxglove	6
coast	6
fungal	6
left	6
smoking	6
neurology	6
math	6
perception	6
conservation	6
illusions	6
different	6
private	6
gun	6
rule	5
tiniest	5
scales	5
rights	5
playing	5
diverse	5
los	5
angeles	5
helping	5
today	5
creating	5
run	5
handful	5
ships	5
livelihoods	5
blows	5
individual	5
send	5
china	5
guide	5
anti	5
gravity	5
hunter	5
becomes	5
tech	5
watch	5
annual	5
companies	5
essential	5
smaller	5
camera	5
low	5
unique	5
stanford	5
prize	5
applied	5
minds	5
behavioral	5
massachusetts	5
san	5
kind	5
craig	5
attempt	5
cloud	5
involve	5
wonder	5
response	5
states	5
